question_id,dataset,method,gold_temporal_rule,gold_answer_type,gold_answer_slot,num_non_temporal_candidates,num_temporal_candidates,constraint_sensitive,trivial,sensitivity_reason,answer_em,answer_f1,answerable,unsupported,wrong_slot
17704,CRONQUESTION,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
17777,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
17818,CRONQUESTION,full,before_last,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
17821,CRONQUESTION,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
17830,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
17866,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
17903,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
17932,CRONQUESTION,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
17958,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
1799,CRONQUESTION,full,last,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,0,0.0,1,0,0
18075,CRONQUESTION,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18083,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18097,CRONQUESTION,full,after_first,entity,source,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
18103,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
1813,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18213,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18312,CRONQUESTION,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18372,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18498,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18559,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18566,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
18569,CRONQUESTION,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18581,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18583,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18623,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18635,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18636,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18650,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,0,0.0,1,0,0
18652,CRONQUESTION,full,plain,entity,source,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
1866,CRONQUESTION,full,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
18792,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18794,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18817,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18829,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
18884,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
18920,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
18942,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18964,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
18967,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18988,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
18995,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
18999,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19031,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19049,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19077,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
1909,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19095,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19099,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19109,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19124,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
1913,CRONQUESTION,full,first,time,time,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;multiple_time_answers,1,1.0,1,0,0
19145,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19157,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19160,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19178,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19191,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19209,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19246,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19319,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19327,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19331,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19352,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19385,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19421,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19423,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19522,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19531,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19578,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19593,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19617,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19630,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19639,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19642,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19658,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19707,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19733,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
1982,CRONQUESTION,full,plain,entity,source,1,1,False,True,single_candidate_or_event,0,0.0,0,1,0
19826,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19829,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19830,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19835,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19873,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19876,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19886,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19913,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19944,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19956,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
19958,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19964,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19974,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19981,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
19998,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20006,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
20013,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20020,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20066,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20087,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
20094,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20149,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
202,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20205,CRONQUESTION,full,last,entity,target,1,1,True,False,multiple_timestamps;ordering_operator_with_multiple_events,1,1.0,1,0,0
20207,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20220,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20270,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20295,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
20299,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20301,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20334,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20398,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20407,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
20409,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20419,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
2049,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20493,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
20500,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20560,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20563,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20595,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20598,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20636,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
2065,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
20683,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20687,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20735,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20750,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20829,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20844,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20876,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20877,CRONQUESTION,full,before_last,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
20907,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
2092,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20930,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20946,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20954,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20959,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20969,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
20984,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
21014,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
21033,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
2104,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
21042,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
21054,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
21070,CRONQUESTION,full,when,time,time,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
21098,CRONQUESTION,full,plain,entity,target,1,1,False,True,single_candidate_or_event,1,1.0,1,0,0
21121,CRONQUESTION,full,after_first,entity,target,2,2,True,False,multiple_relation_compatible_candidates;multiple_timestamps;ordering_operator_with_multiple_events;comparator_required,1,1.0,1,0,0
